"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Hippodamia variegata","NA","Hippodamia variegata","c(""NCBITaxon:703264"", ""NCBI:703264"", ""https://tree.opentreeoflife.org/opentree/ottol@892547"", ""GBIF:1043082"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Hippodamia variegata","NA","Hippodamia variegata","c(""NCBITaxon:703264"", ""NCBI:703264"", ""https://tree.opentreeoflife.org/opentree/ottol@892547"", ""GBIF:1043082"")","ECOCORE:00000088","carnivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Chorthippus brunneus","NA","Chorthippus brunneus","c(""NCBITaxon:116142"", ""NCBI:116142"", ""https://tree.opentreeoflife.org/opentree/ottol@412685"", ""GBIF:1708459"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Chorthippus brunneus","NA","Chorthippus brunneus","c(""NCBITaxon:116142"", ""NCBI:116142"", ""https://tree.opentreeoflife.org/opentree/ottol@412685"", ""GBIF:1708459"")","ECOCORE:00000019","herbivore","NA","gratin:gossner_arthropoda","species","macrofauna_surface"
"Harpalus atratus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""GBIF:6097913"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Harpalus atratus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""GBIF:6097913"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus atratus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""GBIF:6097913"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"")","ECOCORE:00000019","herbivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus atratus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""GBIF:6097913"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"")","ECOCORE:00000136","frugivore","NA","onto:implicit","species","macrofauna_surface"
"Harpalus atratus","NA","Harpalus atratus","c(""NCBITaxon:1587330"", ""NCBI:1587330"", ""GBIF:6097913"", ""https://tree.opentreeoflife.org/opentree/ottol@3423426"")","ECOCORE:00000143","granivore","NA","onto:implicit","species","macrofauna_surface"
"Armadillidium arcangelii","NA","Armadillidium arcangelii","c(""GBIF:2203734"", ""https://tree.opentreeoflife.org/opentree/ottol@2993642"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","macrofauna_surface"
"Armadillidium arcangelii","NA","Armadillidium arcangelii","c(""GBIF:2203734"", ""https://tree.opentreeoflife.org/opentree/ottol@2993642"")","ECOCORE:00000054","decomposer","NA","onto:implicit","species","macrofauna_surface"
"Armadillidium arcangelii","NA","Armadillidium arcangelii","c(""GBIF:2203734"", ""https://tree.opentreeoflife.org/opentree/ottol@2993642"")","ECOCORE:00000055","detritivore","NA","onto:implicit","species","macrofauna_surface"
