"queryName","queryId","matchName","matchId","guildId","guildName","reference","graph","level","community"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","SFWO:0000061","microbivore","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
"Paracercomonas paralaciniaegerens","NA","Paracercomonas paralaciniaegerens","c(""NCBITaxon:686752"", ""NCBI:686752"", ""https://tree.opentreeoflife.org/opentree/ottol@974422"")","ECOCORE:00000098","bacterivore","NA","gratin:giachello_protista","species","protists"
"Polymyxa betae","NA","Polymyxa betae","c(""NCBITaxon:41456"", ""NCBI:41456"", ""GBIF:3204288"", ""https://tree.opentreeoflife.org/opentree/ottol@459900"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Polymyxa betae","NA","Polymyxa betae","c(""NCBITaxon:41456"", ""NCBI:41456"", ""GBIF:3204288"", ""https://tree.opentreeoflife.org/opentree/ottol@459900"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","ECOCORE:00000010","heterotroph","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000512","microphytophage","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000062","microorganism","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","ECOCORE:00000088","carnivore","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","ECOCORE:00000089","predator","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","ECOCORE:00000098","bacterivore","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000064","protist","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000061","microbivore","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000063","omnivore","NA","gratin:fioredonno_cercozoa","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000472","testate amoebae","NA","onto:implicit","species","protists"
"Euglypha penardi","NA","Euglypha penardi","c(""NCBITaxon:432297"", ""NCBI:432297"", ""https://tree.opentreeoflife.org/opentree/ottol@816920"")","SFWO:0000599","heterotrophic protist","NA","onto:implicit","species","protists"
