"","queryName","queryId","matchName","matchId","guildId","guildName","reference","graph"
"56","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","SFWO:0000062","microorganism","NA","onto:implicit"
"57","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"58","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000054","decomposer","NA","onto:implicit"
"59","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000055","detritivore","NA","onto:implicit"
"60","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000056","saprotroph","NA","onto:implicit"
"61","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000088","carnivore","NA","onto:implicit"
"62","Messor","NA","Messor structor","c(""NCBITaxon:81629"", ""NCBI:81629"", ""https://tree.opentreeoflife.org/opentree/ottol@289067"", ""GBIF:1316520"")","ECOCORE:00000090","scavenger","NA","onto:implicit"
"63","Messor","NA","Messor barbarus","c(""NCBITaxon:87890"", ""NCBI:87890"", ""https://tree.opentreeoflife.org/opentree/ottol@1006536"", ""GBIF:1316376"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"64","Messor","NA","Messor barbarus","c(""NCBITaxon:87890"", ""NCBI:87890"", ""https://tree.opentreeoflife.org/opentree/ottol@1006536"", ""GBIF:1316376"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
"65","Messor","NA","Messor barbarus","c(""NCBITaxon:87890"", ""NCBI:87890"", ""https://tree.opentreeoflife.org/opentree/ottol@1006536"", ""GBIF:1316376"")","SFWO:0000062","microorganism","NA","onto:implicit"
"66","Messor","NA","Messor barbarus","c(""NCBITaxon:87890"", ""NCBI:87890"", ""https://tree.opentreeoflife.org/opentree/ottol@1006536"", ""GBIF:1316376"")","ECOCORE:00000143","granivore","NA","onto:implicit"
"67","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000010","heterotroph","NA","onto:implicit"
"68","Messor","NA","Messor bouvieri","c(""NCBITaxon:88063"", ""NCBI:88063"", ""GBIF:1316496"", ""https://tree.opentreeoflife.org/opentree/ottol@766145"")","ECOCORE:00000019","herbivore","NA","onto:implicit"
